num_date_time,answer
46 2020-08-31 17,2711.10798936511
46 2020-08-31 18,2202.824114044652
46 2020-08-31 19,1925.1257746038932
46 2020-08-31 20,1785.8124355707214
46 2020-08-31 21,1445.3443483202425
46 2020-08-31 22,1223.264152621796
46 2020-08-31 23,1124.6216691472164
47 2020-08-25 00,1472.7007939054515
47 2020-08-25 01,1420.7466249821546
47 2020-08-25 02,1422.7357808746142
47 2020-08-25 03,1412.3194442943318
47 2020-08-25 04,1414.3913630004158
47 2020-08-25 05,1454.6888284385548
47 2020-08-25 06,1697.1958745892357
47 2020-08-25 07,2126.4886102906016
47 2020-08-25 08,2941.6008142102046
47 2020-08-25 09,3421.1657321538205
47 2020-08-25 10,3529.745873922092
47 2020-08-25 11,3602.4582974259592
47 2020-08-25 12,3651.2281770038026
47 2020-08-25 13,3660.9011223657717
47 2020-08-25 14,3635.7264146923835
47 2020-08-25 15,3744.7366293068294
47 2020-08-25 16,3612.8904731661632
47 2020-08-25 17,3345.0496246410744
47 2020-08-25 18,2721.3289517147136
47 2020-08-25 19,2489.961176213542
47 2020-08-25 20,2278.375037252939
47 2020-08-25 21,2001.942159663754
47 2020-08-25 22,1840.3480349010576
47 2020-08-25 23,1743.4039878640426
47 2020-08-26 00,1569.262115824051
47 2020-08-26 01,1497.4083478653847
47 2020-08-26 02,1457.2215651145837
47 2020-08-26 03,1456.1612055332416
47 2020-08-26 04,1443.7490683015744
47 2020-08-26 05,1497.8924923465408
47 2020-08-26 06,1773.8956347791232
47 2020-08-26 07,2206.7473049065866
47 2020-08-26 08,2966.9955221641503
47 2020-08-26 09,3445.833994989795
47 2020-08-26 10,3635.3251755076017
47 2020-08-26 11,3600.5674510351046
47 2020-08-26 12,3675.4301602297924
47 2020-08-26 13,3688.230141854732
47 2020-08-26 14,3667.411104941306
47 2020-08-26 15,3655.832291508903
47 2020-08-26 16,3617.066791812899
47 2020-08-26 17,3362.079344930561
47 2020-08-26 18,2767.891571155697
47 2020-08-26 19,2567.980129893732
47 2020-08-26 20,2299.9993452659364
47 2020-08-26 21,1998.3618928630767
47 2020-08-26 22,1848.1401997448186
47 2020-08-26 23,1670.5239854697566
47 2020-08-27 00,1500.642967520866
47 2020-08-27 01,1468.4838557996518
47 2020-08-27 02,1456.4850046780955
47 2020-08-27 03,1467.6816757170086
47 2020-08-27 04,1457.6640431437067
47 2020-08-27 05,1513.8264236042514
47 2020-08-27 06,1786.4496668330462
47 2020-08-27 07,2100.7794704639446
47 2020-08-27 08,2827.680149918302
47 2020-08-27 09,3246.2981722587724
47 2020-08-27 10,3427.4067379298867
47 2020-08-27 11,3415.6289796957344
47 2020-08-27 12,3408.3618377018224
47 2020-08-27 13,3463.2734824737827
47 2020-08-27 14,3489.957350373544
47 2020-08-27 15,3493.465587335524
47 2020-08-27 16,3447.72920059042
47 2020-08-27 17,3179.381064585157
47 2020-08-27 18,2636.835661656893
47 2020-08-27 19,2395.2330325065755
47 2020-08-27 20,2211.2078093723185
47 2020-08-27 21,1931.9248891246766
47 2020-08-27 22,1716.7002940255143
47 2020-08-27 23,1640.6461082029014
47 2020-08-28 00,1551.9875860792895
47 2020-08-28 01,1485.0959015761755
47 2020-08-28 02,1510.3900433961608
47 2020-08-28 03,1471.278789090954
47 2020-08-28 04,1452.8652535437454
47 2020-08-28 05,1483.368238888465
47 2020-08-28 06,1760.6490461388003
47 2020-08-28 07,2080.804864383041
47 2020-08-28 08,2864.6843027099544
47 2020-08-28 09,3258.9067651817054
47 2020-08-28 10,3434.66301545899
47 2020-08-28 11,3450.099983615248
47 2020-08-28 12,3415.254737412981
47 2020-08-28 13,3436.2571179442625
47 2020-08-28 14,3432.9260569504677
47 2020-08-28 15,3385.507492603133
47 2020-08-28 16,3386.8849957752327
47 2020-08-28 17,3187.0893242452457
47 2020-08-28 18,2669.5883230471863
47 2020-08-28 19,2342.165657923547
47 2020-08-28 20,2153.808246863904
47 2020-08-28 21,1836.7371462121496
47 2020-08-28 22,1664.977102711031
47 2020-08-28 23,1593.479933205658
47 2020-08-29 00,1437.201024942512
47 2020-08-29 01,1391.5165946708378
47 2020-08-29 02,1414.663993540547
47 2020-08-29 03,1388.6537341144376
47 2020-08-29 04,1383.846112761621
47 2020-08-29 05,1399.0909639123727
47 2020-08-29 06,1425.9249463902834
47 2020-08-29 07,1562.1805995293498
47 2020-08-29 08,1929.1260793877166
47 2020-08-29 09,2037.6350230034056
47 2020-08-29 10,2051.8101453608983
47 2020-08-29 11,2036.2829548807276
47 2020-08-29 12,2009.5627484460563
47 2020-08-29 13,2030.3115785978375
47 2020-08-29 14,2062.7781201109806
47 2020-08-29 15,2058.781349522689
47 2020-08-29 16,2035.71462547292
47 2020-08-29 17,2011.5411819429232
47 2020-08-29 18,1981.0923199644662
47 2020-08-29 19,1947.9111358630066
47 2020-08-29 20,1908.8580035441332
47 2020-08-29 21,1691.4250706501775
47 2020-08-29 22,1561.0617045846934
47 2020-08-29 23,1499.387814178805
47 2020-08-30 00,1393.7603296929024
47 2020-08-30 01,1311.6044208816936
47 2020-08-30 02,1308.756976046354
47 2020-08-30 03,1328.7949156597397
47 2020-08-30 04,1333.6044165169083
47 2020-08-30 05,1362.5251551483614
47 2020-08-30 06,1382.4032562233047
47 2020-08-30 07,1379.5510437577516
47 2020-08-30 08,1634.8840681772017
47 2020-08-30 09,1729.7104782040983
47 2020-08-30 10,1846.9376457188212
47 2020-08-30 11,1862.69377226491
47 2020-08-30 12,1852.7688597264162
47 2020-08-30 13,1941.5244784201477
47 2020-08-30 14,1981.8787698091242
47 2020-08-30 15,1993.963402294027
47 2020-08-30 16,1990.0034890581753
47 2020-08-30 17,2012.3614658972333
47 2020-08-30 18,2002.8054676366125
47 2020-08-30 19,1954.828424583824
47 2020-08-30 20,1841.2298667675796
47 2020-08-30 21,1633.3364698107835
47 2020-08-30 22,1466.2544718061336
47 2020-08-30 23,1389.5889794366035
47 2020-08-31 00,1362.814791202304
47 2020-08-31 01,1334.6577058715338
47 2020-08-31 02,1357.0732950170793
47 2020-08-31 03,1349.619015668863
47 2020-08-31 04,1354.0494057467665
47 2020-08-31 05,1375.7611877474615
47 2020-08-31 06,1672.8299005682113
47 2020-08-31 07,2058.455582304734
47 2020-08-31 08,2792.4352715471296
47 2020-08-31 09,3211.071014837203
47 2020-08-31 10,3251.6990981137296
47 2020-08-31 11,3296.0475792674765
47 2020-08-31 12,3333.279211689627
47 2020-08-31 13,3309.024771834162
47 2020-08-31 14,3272.478366266058
47 2020-08-31 15,3211.7210741973213
47 2020-08-31 16,3077.1259082340894
47 2020-08-31 17,3115.0271064625986
47 2020-08-31 18,2599.8237724889123
47 2020-08-31 19,2301.581887860459
47 2020-08-31 20,2160.5684939201315
47 2020-08-31 21,1898.794321044082
47 2020-08-31 22,1692.1561303031194
47 2020-08-31 23,1615.668694934689
48 2020-08-25 00,654.8336121043507
48 2020-08-25 01,641.1867629877718
48 2020-08-25 02,671.7356558553324
48 2020-08-25 03,710.1543703558892
48 2020-08-25 04,626.2960392370472
48 2020-08-25 05,645.7375844229042
48 2020-08-25 06,908.9573386473338
48 2020-08-25 07,1280.9378174089095
48 2020-08-25 08,1966.8635917668248
48 2020-08-25 09,2623.2735099055053
48 2020-08-25 10,2680.1729388054646
48 2020-08-25 11,2843.7832045371424
48 2020-08-25 12,2701.464389471709
48 2020-08-25 13,2693.691903916015
48 2020-08-25 14,2711.919158181965
48 2020-08-25 15,2685.626317132621
48 2020-08-25 16,2764.1480474393743
48 2020-08-25 17,2449.111145598399
48 2020-08-25 18,1754.7188240100927
48 2020-08-25 19,1497.008087485701
48 2020-08-25 20,1359.570200371285
48 2020-08-25 21,1087.7274438731472
48 2020-08-25 22,928.6208713409703
48 2020-08-25 23,836.663772946991
48 2020-08-26 00,771.3961104104271
48 2020-08-26 01,762.6395298861745
48 2020-08-26 02,779.9642476688485
48 2020-08-26 03,803.8505651692386
48 2020-08-26 04,743.1342786852346
48 2020-08-26 05,717.9988894166706
48 2020-08-26 06,1013.7766300806547
48 2020-08-26 07,1453.3391576710499
48 2020-08-26 08,2107.9518035733945
48 2020-08-26 09,2715.7688592165096
48 2020-08-26 10,2778.26357870025
48 2020-08-26 11,2717.486014271857
48 2020-08-26 12,2622.9924838570455
48 2020-08-26 13,2660.821679474918
48 2020-08-26 14,2676.0528742890833
48 2020-08-26 15,2655.216204315543
48 2020-08-26 16,2597.93798247837
48 2020-08-26 17,2247.8186291497873
48 2020-08-26 18,1750.588191748704
48 2020-08-26 19,1563.272569719793
48 2020-08-26 20,1409.2227970827332
48 2020-08-26 21,1149.0857287770573
48 2020-08-26 22,952.0866146423698
48 2020-08-26 23,815.3805381439151
48 2020-08-27 00,631.0884831160722
48 2020-08-27 01,548.9871229537725
48 2020-08-27 02,495.4247511991934
48 2020-08-27 03,492.97187096666823
48 2020-08-27 04,438.69975133741104
48 2020-08-27 05,508.4122571668063
48 2020-08-27 06,701.3768723956804
48 2020-08-27 07,1046.629096147811
48 2020-08-27 08,1661.5239161347545
48 2020-08-27 09,2167.035018168714
48 2020-08-27 10,2383.361532245184
48 2020-08-27 11,2396.285719627256
48 2020-08-27 12,2445.2597043601204
48 2020-08-27 13,2458.549691589311
48 2020-08-27 14,2508.353977095921
48 2020-08-27 15,2548.590453986704
48 2020-08-27 16,2438.3471577458754
48 2020-08-27 17,2146.528861876982
48 2020-08-27 18,1658.3244298782186
48 2020-08-27 19,1360.1054354983874
48 2020-08-27 20,1179.925139182881
48 2020-08-27 21,979.7471244107388
48 2020-08-27 22,818.6595808892814
48 2020-08-27 23,753.4382515082692
48 2020-08-28 00,673.7582188917496
48 2020-08-28 01,649.9500408094391
48 2020-08-28 02,658.0163210114972
48 2020-08-28 03,677.640146524167
48 2020-08-28 04,648.3173889414418
48 2020-08-28 05,643.1090126808484
48 2020-08-28 06,886.5447309848496
48 2020-08-28 07,1174.4265444713544
48 2020-08-28 08,1749.3156247082434
48 2020-08-28 09,2277.746547104267
48 2020-08-28 10,2413.811760354802
48 2020-08-28 11,2521.284512916998
48 2020-08-28 12,2442.881455784169
48 2020-08-28 13,2515.1516741968567
48 2020-08-28 14,2516.458974617342
48 2020-08-28 15,2535.1583887386873
48 2020-08-28 16,2469.228190450443
48 2020-08-28 17,2099.4250135243915
48 2020-08-28 18,1585.1618236831641
48 2020-08-28 19,1284.3919376504587
48 2020-08-28 20,1079.16107362957
48 2020-08-28 21,897.7845872311204
48 2020-08-28 22,762.2515928880848
48 2020-08-28 23,690.449975010981
48 2020-08-29 00,447.4020736653407
48 2020-08-29 01,418.2249582309228
48 2020-08-29 02,440.2138566473683
48 2020-08-29 03,435.5252398507349
48 2020-08-29 04,400.4982236095373
48 2020-08-29 05,398.4233016197975
48 2020-08-29 06,405.3008706321296
48 2020-08-29 07,589.6280642891974
48 2020-08-29 08,774.9267307727607
48 2020-08-29 09,913.0739081071574
48 2020-08-29 10,902.5246192310697
48 2020-08-29 11,907.2905407181938
48 2020-08-29 12,857.0406096619299
48 2020-08-29 13,870.4967540210555
48 2020-08-29 14,867.1335453227026
48 2020-08-29 15,867.5654007495336
48 2020-08-29 16,844.0660849972935
48 2020-08-29 17,806.5444924506087
48 2020-08-29 18,755.1903577413013
48 2020-08-29 19,731.0458128671867
48 2020-08-29 20,693.910845000366
48 2020-08-29 21,543.9614724760236
48 2020-08-29 22,414.36205622919783
48 2020-08-29 23,350.6545223810118
48 2020-08-30 00,389.06696465104744
48 2020-08-30 01,327.7020539896805
48 2020-08-30 02,348.95336979958535
48 2020-08-30 03,330.0580170934009
48 2020-08-30 04,289.437806180791
48 2020-08-30 05,291.6256154266452
48 2020-08-30 06,307.93246669929886
48 2020-08-30 07,391.54570325654277
48 2020-08-30 08,497.5438142412571
48 2020-08-30 09,608.9356666922953
48 2020-08-30 10,618.0766890493882
48 2020-08-30 11,618.1536559462518
48 2020-08-30 12,598.7899989308883
48 2020-08-30 13,645.3311385259602
48 2020-08-30 14,664.9085066217411
48 2020-08-30 15,707.3160816523462
48 2020-08-30 16,688.5400455219093
48 2020-08-30 17,695.834764683504
48 2020-08-30 18,714.9581539552853
48 2020-08-30 19,645.4853645725804
48 2020-08-30 20,569.8900046082808
48 2020-08-30 21,459.9633200044858
48 2020-08-30 22,414.03720907742036
48 2020-08-30 23,339.74386080140033
48 2020-08-31 00,445.1928909258965
48 2020-08-31 01,433.35194102275454
48 2020-08-31 02,465.35499476974724
48 2020-08-31 03,501.87812545702843
48 2020-08-31 04,486.953024225354
48 2020-08-31 05,531.0886847995774
48 2020-08-31 06,773.9677005878693
48 2020-08-31 07,1055.1125755257008
48 2020-08-31 08,1766.998922881311
48 2020-08-31 09,2330.0148841597706
48 2020-08-31 10,2248.36594744787
48 2020-08-31 11,2379.561286199868
48 2020-08-31 12,2281.3916844161263
48 2020-08-31 13,2247.4176698217057
48 2020-08-31 14,2255.3364097466183
48 2020-08-31 15,2171.355248886245
48 2020-08-31 16,1966.6291669754096
48 2020-08-31 17,1575.9751385258576
48 2020-08-31 18,1286.7737499271868
48 2020-08-31 19,1191.7895336283668
48 2020-08-31 20,1107.318139448454
48 2020-08-31 21,970.0417773628142
48 2020-08-31 22,775.0749403389104
48 2020-08-31 23,715.7377440356044
49 2020-08-25 00,1254.1302371697386
49 2020-08-25 01,1119.786520615985
49 2020-08-25 02,1055.322204239717
49 2020-08-25 03,940.2344730584445
49 2020-08-25 04,953.5088141214983
49 2020-08-25 05,930.5156627580275
49 2020-08-25 06,1020.9146927810374
49 2020-08-25 07,1228.6541257063907
49 2020-08-25 08,1332.5757905065216
49 2020-08-25 09,1318.6967098705109
49 2020-08-25 10,1347.0242079690852
49 2020-08-25 11,1448.1033075866922
49 2020-08-25 12,1408.6098390917136
49 2020-08-25 13,1334.1677146936224
49 2020-08-25 14,1290.7060337724522
49 2020-08-25 15,1320.125941811359
49 2020-08-25 16,1297.7953109744851
49 2020-08-25 17,1554.2770872771505
49 2020-08-25 18,1814.6199249286815
49 2020-08-25 19,2002.4702122027434
49 2020-08-25 20,2014.1343127528767
49 2020-08-25 21,1998.5154874513728
49 2020-08-25 22,1939.874907302103
49 2020-08-25 23,1723.9804106731353
49 2020-08-26 00,1275.3735288999485
49 2020-08-26 01,1113.293225609705
49 2020-08-26 02,1017.5024944520062
49 2020-08-26 03,975.8284233848907
49 2020-08-26 04,959.720190514828
49 2020-08-26 05,949.743334196135
49 2020-08-26 06,1050.3826672028936
49 2020-08-26 07,1194.7150821274283
49 2020-08-26 08,1274.8441192222283
49 2020-08-26 09,1316.7385611820105
49 2020-08-26 10,1458.8715533927552
49 2020-08-26 11,1502.3965870190843
49 2020-08-26 12,1492.4891043737314
49 2020-08-26 13,1442.6230575182747
49 2020-08-26 14,1398.6538050523523
49 2020-08-26 15,1380.1523838605242
49 2020-08-26 16,1367.3602032721049
49 2020-08-26 17,1496.500981507831
49 2020-08-26 18,1570.4062889279521
49 2020-08-26 19,1833.8373189447102
49 2020-08-26 20,1973.2939767995106
49 2020-08-26 21,1917.3523815254719
49 2020-08-26 22,1844.9331679344302
49 2020-08-26 23,1604.3805465946598
49 2020-08-27 00,1128.6592090146414
49 2020-08-27 01,1065.1203705601372
49 2020-08-27 02,970.8848638345357
49 2020-08-27 03,921.2458738672765
49 2020-08-27 04,916.3623098925016
49 2020-08-27 05,943.1118857617787
49 2020-08-27 06,1073.486186195091
49 2020-08-27 07,1230.1640017253196
49 2020-08-27 08,1264.916598209813
49 2020-08-27 09,1280.3044570521279
49 2020-08-27 10,1341.506252047137
49 2020-08-27 11,1361.455268034294
49 2020-08-27 12,1364.9598329484238
49 2020-08-27 13,1388.4822015953823
49 2020-08-27 14,1399.5488980284645
49 2020-08-27 15,1384.003677660461
49 2020-08-27 16,1371.0818534921557
49 2020-08-27 17,1544.9512234481113
49 2020-08-27 18,1662.454812063342
49 2020-08-27 19,1900.4706374039156
49 2020-08-27 20,1983.6147306999237
49 2020-08-27 21,1992.6333104156843
49 2020-08-27 22,1821.1384773415875
49 2020-08-27 23,1629.9961523373229
49 2020-08-28 00,1298.7893092866207
49 2020-08-28 01,1105.9804673844408
49 2020-08-28 02,1017.0054812208006
49 2020-08-28 03,929.8134384706071
49 2020-08-28 04,913.6540276823356
49 2020-08-28 05,926.1443989799739
49 2020-08-28 06,1045.4724265010248
49 2020-08-28 07,1215.4500507354994
49 2020-08-28 08,1371.147748381314
49 2020-08-28 09,1418.17770432194
49 2020-08-28 10,1434.0128595191395
49 2020-08-28 11,1389.2083197318996
49 2020-08-28 12,1366.319314135006
49 2020-08-28 13,1368.561851325713
49 2020-08-28 14,1412.3587635190968
49 2020-08-28 15,1392.119389982939
49 2020-08-28 16,1429.6304724786173
49 2020-08-28 17,1581.6282800699348
49 2020-08-28 18,1798.252404136641
49 2020-08-28 19,1962.0072061789356
49 2020-08-28 20,2014.490558474128
49 2020-08-28 21,1975.6422084166732
49 2020-08-28 22,1812.0340352014196
49 2020-08-28 23,1538.1009918232535
49 2020-08-29 00,1334.1775661303425
49 2020-08-29 01,1184.6080744827682
49 2020-08-29 02,1093.2674281532595
49 2020-08-29 03,1018.5609630593347
49 2020-08-29 04,989.1529989630432
49 2020-08-29 05,985.2963126350212
49 2020-08-29 06,1043.43355007216
49 2020-08-29 07,1218.7408624104378
49 2020-08-29 08,1356.9672108171474
49 2020-08-29 09,1472.5406247689666
49 2020-08-29 10,1527.9494710169288
49 2020-08-29 11,1580.4183783786007
49 2020-08-29 12,1545.8126115164557
49 2020-08-29 13,1606.1086047868564
49 2020-08-29 14,1635.1719216135039
49 2020-08-29 15,1595.0019456869431
49 2020-08-29 16,1582.7417438207085
49 2020-08-29 17,1643.4750216640768
49 2020-08-29 18,1684.5714709163362
49 2020-08-29 19,1907.5023969522958
49 2020-08-29 20,1915.2005064708467
49 2020-08-29 21,1861.6998680528181
49 2020-08-29 22,1774.4359062691162
49 2020-08-29 23,1587.3740502527503
49 2020-08-30 00,1306.6352576195125
49 2020-08-30 01,1170.8527806122484
49 2020-08-30 02,1044.6326064592813
49 2020-08-30 03,957.5915426054626
49 2020-08-30 04,956.15092003972
49 2020-08-30 05,939.9648417317985
49 2020-08-30 06,1023.6306252782913
49 2020-08-30 07,1163.2433850435727
49 2020-08-30 08,1281.826263049628
49 2020-08-30 09,1459.5166631590287
49 2020-08-30 10,1630.831252051171
49 2020-08-30 11,1661.376280853576
49 2020-08-30 12,1586.5024475061116
49 2020-08-30 13,1593.028348315832
49 2020-08-30 14,1569.5985399778558
49 2020-08-30 15,1586.4302944780793
49 2020-08-30 16,1540.584361627668
49 2020-08-30 17,1595.3907664314747
49 2020-08-30 18,1739.6441041213707
49 2020-08-30 19,1925.2129883468297
49 2020-08-30 20,1918.0326060690745
49 2020-08-30 21,1836.431072223283
49 2020-08-30 22,1679.3040197306354
49 2020-08-30 23,1464.0295895760005
49 2020-08-31 00,1082.3914469023268
49 2020-08-31 01,946.2406214320067
49 2020-08-31 02,861.4532169006756
49 2020-08-31 03,786.1705857713381
49 2020-08-31 04,788.3113123244909
49 2020-08-31 05,795.6453568769595
49 2020-08-31 06,909.9452944878797
49 2020-08-31 07,1071.0469062431703
49 2020-08-31 08,1126.4470239860902
49 2020-08-31 09,1156.97974477427
49 2020-08-31 10,1159.0578338995676
49 2020-08-31 11,1182.7217166023643
49 2020-08-31 12,1192.1550294971178
49 2020-08-31 13,1146.2178506288617
49 2020-08-31 14,1180.392692265565
49 2020-08-31 15,1292.5833625775247
49 2020-08-31 16,1245.9234255074928
49 2020-08-31 17,1400.1912581808351
49 2020-08-31 18,1632.6989403195994
49 2020-08-31 19,1833.6889139827001
49 2020-08-31 20,1794.696173208631
49 2020-08-31 21,1800.7244949423418
49 2020-08-31 22,1702.955399089888
49 2020-08-31 23,1575.3236136604096
50 2020-08-25 00,1229.8204157354319
50 2020-08-25 01,1024.9162430840279
50 2020-08-25 02,944.5686539755737
50 2020-08-25 03,883.934591333666
50 2020-08-25 04,883.4208620822253
50 2020-08-25 05,889.5131289133008
50 2020-08-25 06,978.1096771968739
50 2020-08-25 07,1213.9284542938142
50 2020-08-25 08,1305.5254758365943
50 2020-08-25 09,1366.3255751311815
50 2020-08-25 10,1454.3900759133144
50 2020-08-25 11,1445.316635329788
50 2020-08-25 12,1426.8740075196974
50 2020-08-25 13,1434.0237184032605
50 2020-08-25 14,1501.4739787543633
50 2020-08-25 15,1514.285686810034
50 2020-08-25 16,1478.5872407561899
50 2020-08-25 17,1623.1982924635818
50 2020-08-25 18,1826.1831359050302
50 2020-08-25 19,2014.8060108191182
50 2020-08-25 20,2034.8785247902817
50 2020-08-25 21,2046.6345539946365
50 2020-08-25 22,1900.4260801707935
50 2020-08-25 23,1660.4536402075018
50 2020-08-26 00,1218.3284497275235
50 2020-08-26 01,1060.4327079155332
50 2020-08-26 02,981.9832294822326
50 2020-08-26 03,977.2483052451
50 2020-08-26 04,977.0923803395245
50 2020-08-26 05,981.8297035448858
50 2020-08-26 06,1096.2537107636444
50 2020-08-26 07,1213.8428306196854
50 2020-08-26 08,1312.13795772344
50 2020-08-26 09,1353.1338393977478
50 2020-08-26 10,1322.1025629771023
50 2020-08-26 11,1392.4790273724366
50 2020-08-26 12,1412.1022940456692
50 2020-08-26 13,1372.194539675361
50 2020-08-26 14,1340.8649333649046
50 2020-08-26 15,1314.6681335552548
50 2020-08-26 16,1327.586817767482
50 2020-08-26 17,1499.6600039766718
50 2020-08-26 18,1742.716642680677
50 2020-08-26 19,1927.6665796714706
50 2020-08-26 20,1985.798880446101
50 2020-08-26 21,1924.0583831379304
50 2020-08-26 22,1865.1495447617694
50 2020-08-26 23,1617.519684956375
50 2020-08-27 00,1078.9230436699281
50 2020-08-27 01,894.9536717339596
50 2020-08-27 02,830.8601948286602
50 2020-08-27 03,842.5780002354526
50 2020-08-27 04,922.6713739211078
50 2020-08-27 05,848.3520803686358
50 2020-08-27 06,928.2572862140781
50 2020-08-27 07,1064.8290036003539
50 2020-08-27 08,1153.4617274603572
50 2020-08-27 09,1205.5211453585737
50 2020-08-27 10,1227.8298225127862
50 2020-08-27 11,1199.4618261172288
50 2020-08-27 12,1167.5981645261086
50 2020-08-27 13,1251.803146427214
50 2020-08-27 14,1288.8520535890816
50 2020-08-27 15,1337.833819968653
50 2020-08-27 16,1285.4247950549216
50 2020-08-27 17,1462.95795094113
50 2020-08-27 18,1637.169240901463
50 2020-08-27 19,1800.6356033353209
50 2020-08-27 20,1845.827624798749
50 2020-08-27 21,1903.21571228732
50 2020-08-27 22,1756.6927896517068
50 2020-08-27 23,1548.1178665334523
50 2020-08-28 00,1170.2123602625054
50 2020-08-28 01,998.0113607087765
50 2020-08-28 02,912.1263178894171
50 2020-08-28 03,835.0904574777164
50 2020-08-28 04,857.5300510146204
50 2020-08-28 05,859.0317392213798
50 2020-08-28 06,986.9624093659495
50 2020-08-28 07,1136.0484727163446
50 2020-08-28 08,1245.0493445992997
50 2020-08-28 09,1284.5413204044864
50 2020-08-28 10,1374.27831100132
50 2020-08-28 11,1406.0079245099066
50 2020-08-28 12,1460.3789345478674
50 2020-08-28 13,1448.872130133399
50 2020-08-28 14,1397.705329562101
50 2020-08-28 15,1349.9809645990697
50 2020-08-28 16,1332.1168553958562
50 2020-08-28 17,1488.4208794181054
50 2020-08-28 18,1572.4254802292437
50 2020-08-28 19,1768.3137009516831
50 2020-08-28 20,1770.2807200924776
50 2020-08-28 21,1838.0140923606314
50 2020-08-28 22,1654.1518234056373
50 2020-08-28 23,1436.717435867854
50 2020-08-29 00,1154.9565694004762
50 2020-08-29 01,974.7485194591912
50 2020-08-29 02,876.0172712411423
50 2020-08-29 03,803.7290941605447
50 2020-08-29 04,825.1137432858432
50 2020-08-29 05,855.2546181668606
50 2020-08-29 06,950.3641630415226
50 2020-08-29 07,1139.4125307398383
50 2020-08-29 08,1297.5767242446273
50 2020-08-29 09,1378.1691015936267
50 2020-08-29 10,1424.4758539561833
50 2020-08-29 11,1409.711947363454
50 2020-08-29 12,1425.5430590426529
50 2020-08-29 13,1430.8263742212869
50 2020-08-29 14,1480.9570339235734
50 2020-08-29 15,1494.744718167186
50 2020-08-29 16,1475.7172657601052
50 2020-08-29 17,1518.752251548648
50 2020-08-29 18,1677.0064959255874
50 2020-08-29 19,1858.8568349123962
50 2020-08-29 20,1869.843324912355
50 2020-08-29 21,1870.780902272706
50 2020-08-29 22,1764.908443415544
50 2020-08-29 23,1546.7950834376106
50 2020-08-30 00,1292.9653567624835
50 2020-08-30 01,1149.0675177024073
50 2020-08-30 02,1013.0260940788569
50 2020-08-30 03,940.0524399155092
50 2020-08-30 04,934.9161543137437
50 2020-08-30 05,936.2420585743796
50 2020-08-30 06,999.704693909396
50 2020-08-30 07,1186.4891377482552
50 2020-08-30 08,1303.7764662488203
50 2020-08-30 09,1447.5327876123438
50 2020-08-30 10,1513.1390915523027
50 2020-08-30 11,1523.2464803565215
50 2020-08-30 12,1566.4296086724107
50 2020-08-30 13,1582.0716088635306
50 2020-08-30 14,1574.2172908941
50 2020-08-30 15,1555.5735383756623
50 2020-08-30 16,1582.103985914802
50 2020-08-30 17,1570.9065965072123
50 2020-08-30 18,1688.101880585449
50 2020-08-30 19,1842.440334807803
50 2020-08-30 20,1855.706898348338
50 2020-08-30 21,1819.310066523181
50 2020-08-30 22,1621.1638234344214
50 2020-08-30 23,1361.3483539157837
50 2020-08-31 00,1028.183146451459
50 2020-08-31 01,886.8954073918858
50 2020-08-31 02,806.3999047064547
50 2020-08-31 03,754.2340409623354
50 2020-08-31 04,752.7568876476582
50 2020-08-31 05,776.9481356712497
50 2020-08-31 06,877.1219817551253
50 2020-08-31 07,1020.7831363400499
50 2020-08-31 08,1134.556300032082
50 2020-08-31 09,1148.187402629316
50 2020-08-31 10,1099.0455619257966
50 2020-08-31 11,1108.0783759195183
50 2020-08-31 12,1134.7294020322727
50 2020-08-31 13,1090.2917699807808
50 2020-08-31 14,1134.9387829228008
50 2020-08-31 15,1180.201549516155
50 2020-08-31 16,1144.4330527269553
50 2020-08-31 17,1228.228162487329
50 2020-08-31 18,1323.3663350558384
50 2020-08-31 19,1434.0498882091883
50 2020-08-31 20,1415.089855235145
50 2020-08-31 21,1429.166880792679
50 2020-08-31 22,1402.732021280638
50 2020-08-31 23,1441.5138700699972
51 2020-08-25 00,1696.2119008777368
51 2020-08-25 01,1511.2793384219087
51 2020-08-25 02,1393.3934187014756
51 2020-08-25 03,1332.238947673704
51 2020-08-25 04,1318.9069350579548
51 2020-08-25 05,1319.4107405616778
51 2020-08-25 06,1504.8054843935795
51 2020-08-25 07,1775.71600330745
51 2020-08-25 08,1931.9180608493289
51 2020-08-25 09,1978.1646355134749
51 2020-08-25 10,2085.756967557023
51 2020-08-25 11,2233.9840747891035
51 2020-08-25 12,2162.4267683169264
51 2020-08-25 13,2017.2137731471207
51 2020-08-25 14,1950.6227893785472
51 2020-08-25 15,2081.690251032865
51 2020-08-25 16,1976.0753425704847
51 2020-08-25 17,2314.7021947501553
51 2020-08-25 18,2580.5044080738994
51 2020-08-25 19,2695.314236207199
51 2020-08-25 20,2741.7744624239267
51 2020-08-25 21,2719.9238383160437
51 2020-08-25 22,2642.8773603527266
51 2020-08-25 23,2389.253095671685
51 2020-08-26 00,1765.1921955926505
51 2020-08-26 01,1540.302555045066
51 2020-08-26 02,1384.223279202196
51 2020-08-26 03,1342.6527964763086
51 2020-08-26 04,1334.435540239164
51 2020-08-26 05,1329.0994801140478
51 2020-08-26 06,1523.1888425143368
51 2020-08-26 07,1750.446808507219
51 2020-08-26 08,1887.8656512146358
51 2020-08-26 09,1971.2032358978167
51 2020-08-26 10,2251.8805511243677
51 2020-08-26 11,2252.3672771769843
51 2020-08-26 12,2311.0754549753633
